endTime,artistName,trackName,msPlayed,track_id
2020-11-19 22:12,Henry Green,Another Light (Cyril Hahn Remix),11605,6crCR6dfLVFv2zkQmpgVZm
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,7541,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,266,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,490,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,1173,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,117,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Amber Mark,Heart-Shaped Box,2240,3t9UffGSsulotQbSLrQTWY
2020-11-19 22:12,Your Smith,The Spot,34112,5Y7DSov75Ic5viePFoD0WX
2020-11-19 22:13,Amber Mark,Waiting - Demo,12263,6sqjaO9q52sNKJ8S4x53DD
2020-11-19 22:15,Moonchild,Cure,119535,6eJczgR1Hi9pQMcy1NEIGG
2020-11-19 22:22,Brittany Howard,Stay High,96468,4vtyIW5uMCzu827nc5ThVt
2020-11-19 22:23,L'Impératrice,Voodoo? - Lazywax Remix,23573,2wHeYDrniYngp3did3McYD
2020-11-19 22:24,Mac Miller,Woods,62378,3Qa944OTMZkg8DHjET8JQv
2020-11-19 22:27,Mac Miller,Kool Aid & Frozen Pizza,43696,2TyjVO7KBdGHBvQxAnFFsa
2020-11-19 22:28,Slum Village,Untitled / Fantastic,50014,5BfDOzXmeVMnBLzzJq6SqZ
2020-11-19 22:34,Slum Village,Untitled / Fantastic,41424,5BfDOzXmeVMnBLzzJq6SqZ
2020-11-19 23:52,Sylvan Esso,Ferris Wheel - Terrace Martin Remix,29275,7HhYOQV0lR1L6fVuF0aP4A
2020-11-19 23:54,Sylvan Esso,Everything Is Free (feat. Flock of Dimes),38283,7kV3Odec6JoabGwNuGTHFL
2020-11-20 00:12,Devendra Banhart,Shabop Shalom,0,0rxtLhscIxoTr7g7HKb3mN
2020-11-20 00:17,Devendra Banhart,Shabop Shalom,266222,0rxtLhscIxoTr7g7HKb3mN
2020-11-20 00:19,Devendra Banhart,Shabop Shalom,128976,0rxtLhscIxoTr7g7HKb3mN
2020-11-20 00:20,Devendra Banhart,Shabop Shalom,5068,0rxtLhscIxoTr7g7HKb3mN
2020-11-20 00:21,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,ʅ͡͡͡͡͡͡͡͡͡͡͡(ƟӨ)ʃ͡͡͡͡͡͡͡͡͡͡ ꐑ(ཀ ඊູ ఠీੂ೧ູ࿃ूੂ✧✧✧✧✧✧ළඕั࿃ूੂ࿃ूੂ,16050,2SJo1P387WJHJx1uFbyrRj
2020-11-20 00:21,Little Dragon,Water - FKJ Remix,13343,4g1aIPqIAqcB6ZgU0F2ylv
2020-11-20 00:21,L'Impératrice,Voodoo?,6389,4Ni2AUpC7d4M7nFMa3oquY
2020-11-20 00:22,Jai Paul,He,4251,3sV8Y8weWHxBbDa4rGGL9a
2020-11-20 00:25,Polo & Pan,Canopée - Superorganism Remix,202300,1F3ati0gSU5eAF4YMJZrFQ
2020-11-20 00:28,Tycho,Run Away,166674,4Ef1QKChVVBQLt0wmTycUS
2020-11-20 00:28,Amber Mark,Heart-Shaped Box,0,3t9UffGSsulotQbSLrQTWY
2020-11-20 00:44,Amber Mark,Heart-Shaped Box,164651,3t9UffGSsulotQbSLrQTWY
2020-11-20 00:44,Yebba,Evergreen,16659,4UuwnKoOKWYYnerZKZMtvD
2020-11-20 00:44,Mac Miller,What's the Use?,28693,2dgrYdgguVZKeCsrVb9XEs
2020-11-22 02:33,James Blake,Godspeed,138522,5WfACgyEk4rwdWU3rrzNt1
2020-11-23 06:41,Adrianne Lenker,two reverse,12565,4GHHloVSspowQJMBsJ6r37
2020-11-23 06:42,Adrianne Lenker,zombie girl,19487,3v2OxIsGWJXWfLuRkB59Q6
2020-11-23 06:45,Adrianne Lenker,two reverse,21269,4GHHloVSspowQJMBsJ6r37
2020-11-23 06:45,Adrianne Lenker,anything,178474,4PwWESSlTwzvw9B7bmtTLS
2020-11-23 06:47,Adrianne Lenker,Jonathan,10144,2NYUjoQTERcR5ZLayYmajs
2020-11-23 06:47,Adrianne Lenker,Indiana,127594,4T8spb01abMb7algXprCBF
2020-11-23 20:21,Gregory Alan Isakov,Amsterdam,198640,7iQmjnDXYngWGsbjVnDc1U
2020-11-23 20:22,Yaeji,Passionfruit,3041,1OStEtFJJ7xMbgQfp5C3j9
2020-11-23 20:23,MUNYA,It's All About You,21710,4RfIfFS2D4E9tVjuHFlAJF
2020-11-23 20:27,Laura Veirs,Seven Falls,244943,29acYBt8FHDav5kH814i1C
2020-11-23 20:31,Moon Boots,Power,273247,5cDKuxzTU5U2fsSJCberyF
2020-11-23 20:35,Polo & Pan,Nanã,190826,0Psz3az3RIYfJpnsajBT8N
2020-11-23 20:47,Shakka,When Will I See You Again - Amtrac Remix,272870,0LRDr7rhv07TA2rz7c3sEP
2020-11-23 20:50,Adrianne Lenker,Indiana,144007,4T8spb01abMb7algXprCBF
2020-11-24 23:04,Shakka,When Will I See You Again - Amtrac Remix,222393,0LRDr7rhv07TA2rz7c3sEP
2020-11-26 00:47,Shakka,When Will I See You Again - Amtrac Remix,175772,0LRDr7rhv07TA2rz7c3sEP
2020-11-26 00:53,Charlotte Gainsbourg,Sylvia Says (A-Trak Remix),312509,29cm6ZyC1STtRyoh6DkT9z
2020-11-26 00:55,Burning Peacocks,Fils d'or,167587,4iTIpURVOl0aKQvoI8ue7g
2020-11-26 03:50,Tennis,In the Morning I'll Be Better,213173,6d5faX65tSGFKcXsOJQRFi
2020-11-26 03:53,Wilco,How to Fight Loneliness,174875,1CsMuJeMzRqNgS7G0fo1Gv
2020-11-26 04:02,James Blake,I Keep Calling,245697,4WZkUCTbsSB7ivrZhHy9YF
2020-11-26 04:05,Adrianne Lenker,anything,202047,4PwWESSlTwzvw9B7bmtTLS
2020-11-26 04:08,Phoebe Bridgers,It'll All Work Out (Bonus Track),166133,0IbrkEnIRbN9TGn0TKzObj
2020-11-26 04:15,Andrew Bird,Bloodless,389160,0lWLMR456FAFjlLIEBLzWf
2020-11-26 04:19,Christian Lee Hutson,Single For The Summer,237098,4NDWcvf5JAQXKn3RLySjYQ
2020-11-26 04:22,Rupert Gregson-Williams,Princess Margaret,181880,05rNWKxli5goHcA4e77sGC
2020-11-26 04:25,Fleet Foxes,Young Man's Game,191680,5xGt18Bb0D0DvYwytFDuhD
2020-11-26 04:26,Jon Brion,"Phone Call - From ""Eternal Sunshine of the Spotless Mind""/Score",62600,7LYeytL8R2fuqnsW1s0k86
2020-11-26 20:49,Tennis,Runner,44937,2FLW1FnWZxGUuiDgsLDGOG
2020-11-26 20:52,Phoebe Bridgers,I See You,190093,6Xa2Y4EP6wossxPv1kUy2c
2020-11-26 20:57,Maggie Rogers,Fallingwater,271200,2CPLGREl5ahzA2WPBMkpxh
2020-11-26 21:00,Courtney Barnett,History Eraser,208320,1KM7h4kz6oTrjSZX9AUXbL
2020-11-26 21:04,Mother Funk,Sunshine,187812,5Exb0O5qFhkDplIAugJFXw
2020-11-26 21:07,Adrianne Lenker,anything,202047,4PwWESSlTwzvw9B7bmtTLS
2020-11-26 21:11,Twin Peaks,Tossing Tears,250584,1mVc9v0NUnjtXT2CsXPRg9
2020-11-26 21:14,Gorillaz,Chalk Tablet Towers (feat. St Vincent),182727,5zGElc4Fk95ONl7YihpLFN
2020-11-26 21:19,Devendra Banhart,Shabop Shalom,278213,0rxtLhscIxoTr7g7HKb3mN
2020-11-26 21:23,Fruit Bats,The Rock Doc,221255,5NcJkjrhnJhiHvQ9IYsmci
2020-11-26 21:28,Julia Jacklin,Don't Know How To Keep Loving You,332987,3bt6gBOA41MHQfXy0Jf855
2020-11-26 21:31,Miel,Mean Something,173882,4BCzoL9EjGjkPcmvL4vVdZ
2020-11-26 21:35,Fleet Foxes,Blue Ridge Mountains,265773,7bzzC7QIfflM9eEj2aqaYX
2020-11-26 21:40,St. Vincent,Pills,280680,6jcKQzA6fxIrof4AlrojG1
2020-11-26 21:43,Palmas,Flowers,198475,7GCAFTkh9STbECbY0fsgtj
2020-11-26 21:49,Vampire Weekend,Harmony Hall,308733,39exKIvycQDgs4T6uXdyu0
2020-11-26 21:53,Angelo De Augustine,Carcassonne,260933,6FOihKBN1G0dJbcviQW3WY
2020-11-26 21:57,Mileena,Mac N' Cheese,242779,3ZhxoQCWT3c4XSHss0fzDu
2020-11-26 22:01,Courtney Barnett,Just For You,246039,3hkbtiU07l8gFb5sOBTDpN
2020-11-26 22:04,Phoebe Bridgers,It'll All Work Out (Bonus Track),166133,0IbrkEnIRbN9TGn0TKzObj
2020-11-26 22:06,Twin Peaks,Making Breakfast,132669,5HjqXQPZi27d92H5gCo1Oq
2020-11-26 22:11,Bedouine,Dusty Eyes,277773,036qOagZmh3wVTETw0KBqN
2020-11-26 22:14,Whitney,Southern Nights,212622,3HNKZy1An5Jlnb02lcV2yd
2020-11-26 22:17,The Growlers,Dream World (Acoustic Version),195019,7BZv6DZp8k2EUa0YXptnGW
2020-11-26 22:22,Sylvan Esso,Everything Is Free (feat. Flock of Dimes),257755,7kV3Odec6JoabGwNuGTHFL
2020-11-26 22:25,Big Thief,Forgotten Eyes,211560,3uVlbYb1nUwwcYziaJk9LD
2020-11-26 22:29,Maggie Rogers,Say It,220960,6PyZGb1rB7oLKCICWTmGYa
2020-11-26 22:33,Christian Lee Hutson,Single For The Summer,237098,4NDWcvf5JAQXKn3RLySjYQ
2020-11-26 22:37,Jessica Pratt,"Back, Baby",235667,6qPr2b9A2aw4n0rbDoUFUg
2020-11-26 22:40,Phoebe Bridgers,Kyoto (Copycat Killer Version),181213,363sTxk8gw4vnCVBtEsBCP
2020-11-26 22:44,Maggie Rogers,Give A Little,226720,3D4uUFRoYDFHbkQlTKL2Om
2020-11-26 22:48,Courtney Barnett,Continental Breakfast,293200,004vVYQv7qTUoyzje9AqxY
2020-11-26 22:52,Julia Jacklin,Pressure To Party,182307,5Wyy2JHaM8cKEN6YDC6C8O
2020-11-26 22:54,Miel,Shrine,145868,7jg6ae8dzSp86jW9SeOQzq
2020-11-26 22:56,Fleet Foxes,Wading In Waist-High Water,135013,1u8PeiYinEIxqWGXcxSgrI
2020-11-26 23:01,St. Vincent,Los Ageless,281347,2qTy3hGSbxoSenKmlKGHFw
2020-11-26 23:04,Faye Webster,Kingston,202160,0EDQwboQDmswDRn58wcslg
2020-11-26 23:11,Andrew Bird,Bloodless,389160,0lWLMR456FAFjlLIEBLzWf
2020-11-26 23:15,Twin Peaks,Whistle in the Wind (End of Everything),263187,4QoxVUvvGiKuVMyF6mHOEv
2020-11-27 00:43,Softee,Oh No,115437,3FLazwxIsNIWPmND1t1RIx
2020-11-27 00:46,Vince Guaraldi,Linus and Lucy,178533,0MmNrhvLcoWjo7AOr0vgka
2020-11-27 00:49,Vince Guaraldi,Peppermint Patty,160173,5Wry3OClLTvSgkIcNcL8dm
2020-11-27 00:53,Vince Guaraldi,Great Pumpkin Waltz,216400,5dwY5r2PfjMteikJViyNIT
2020-11-27 00:55,Vince Guaraldi,"Oh, Good Grief!",157733,0aaQk1ti9ZjguKSQ8avKmh
2020-11-27 00:58,Vince Guaraldi,It's Your Dog Charlie Brown,189827,5u0K4LV2JAoQ0IBypKBVty
2020-11-27 01:03,Vince Guaraldi,Red Baron,289733,3RrRMvahPo068Jw8IOPj8v
2020-11-27 01:10,Vince Guaraldi,It Was a Very Good Year,398733,0OKgZynqojzhTszowmLmA6
2020-11-27 01:14,Vince Guaraldi,The Beat Goes On,234987,5Ik3lLhHeMhHmeKmXO8dT1
2020-11-27 01:17,Vince Guaraldi,You're In Love Charlie Brown,189000,2fav8b2H7DiCiF03Z8xg7O
2020-11-27 01:20,Vince Guaraldi,Black Sheep Boy,162973,4WzOwCX5h7eNqvIVmvQ2Is
2020-11-27 01:27,Vince Guaraldi,Lucifer's Lady,416533,3CgRpvoc5qjVRnrBe9QaJS
2020-11-27 01:32,Vince Guaraldi,Eleanor Rigby,313187,4aFcwHnFpKRQ1GBZE3MTwa
2020-11-27 01:37,Vince Guaraldi,"Rain, Rain Go Away",301440,0wx14XPEXYqSKdVPBAoQeE
2020-11-27 01:45,Vince Guaraldi,Once I Love,510547,0dFxNlGiHUrE3PMxANVFHK
2020-11-27 01:50,Vince Guaraldi,Cristo Redentor,291187,3lMAGSlMGkMF1dH7AlDfPI
2020-11-27 01:53,Vince Guaraldi,Nobody Else,192773,7yzeCWxwOWvHwEDjzFmTnv
2020-11-27 01:57,Vince Guaraldi,Yesterday,216453,7hqjSOyhmZKT0E1hxK4rYa
2020-11-27 02:02,Vince Guaraldi,The Masked Marvel,320813,34E36k1HDOblJWIB3KZQvd
2020-11-27 02:09,Vince Guaraldi,Coffee and Doe-Nuts,423907,39XVXnypcKY0EgeP3UFqwl
2020-11-27 02:14,Vince Guaraldi,Alma-Ville,275627,2lqU96STOKcviqaBfMr7n7
2020-11-27 02:17,Vince Guaraldi,Reason to Believe,177893,20FTDJdqQeLrBjCHPTLIlk
2020-11-27 02:21,Vince Guaraldi,Detained In San Ysidro,213400,46SZ5wRhEtWfdO4iqZAPHr
2020-11-27 02:28,Vince Guaraldi,Jambo's,449800,4ZwlOy3Cl1YhfJw0uWFRze
2020-11-27 02:32,Vince Guaraldi,Watch What Happens,254800,5wBAk4tGwCGmkdCxXxBsm0
2020-11-27 02:39,Vince Guaraldi,Rio from the Air,375080,5YzkiuiquBMiafJMDjLoBS
2020-11-27 19:14,Charlotte Gainsbourg,Sylvia Says (A-Trak Remix),18343,29cm6ZyC1STtRyoh6DkT9z
2020-11-27 19:15,A Perfect Circle,Imagine,81103,34tYgJ1vX0sRpjm4teNWVe
2020-11-28 00:52,Veins,We Pretend,74562,6Q18zlBgTlTnnwV4E6bSWC
2020-11-28 00:56,Palace,Veins,269975,1UsXMQwIzCKSk6oIdRE5Jc
2020-11-28 00:59,Vince Guaraldi,Peppermint Patty,160173,5Wry3OClLTvSgkIcNcL8dm
2020-11-28 01:02,Vince Guaraldi,Great Pumpkin Waltz,216400,5dwY5r2PfjMteikJViyNIT
2020-11-28 01:05,Vince Guaraldi,"Oh, Good Grief!",157733,0aaQk1ti9ZjguKSQ8avKmh
2020-11-28 01:08,Vince Guaraldi,It's Your Dog Charlie Brown,189827,5u0K4LV2JAoQ0IBypKBVty
2020-11-28 01:13,Vince Guaraldi,Red Baron,289733,3RrRMvahPo068Jw8IOPj8v
2020-11-28 01:20,Vince Guaraldi,It Was a Very Good Year,398733,0OKgZynqojzhTszowmLmA6
2020-11-28 01:24,Vince Guaraldi,The Beat Goes On,234987,5Ik3lLhHeMhHmeKmXO8dT1
2020-11-28 01:27,Vince Guaraldi,You're In Love Charlie Brown,189000,2fav8b2H7DiCiF03Z8xg7O
2020-11-28 01:29,Vince Guaraldi,Black Sheep Boy,162973,4WzOwCX5h7eNqvIVmvQ2Is
2020-11-28 01:36,Vince Guaraldi,Lucifer's Lady,416533,3CgRpvoc5qjVRnrBe9QaJS
2020-11-28 01:42,Vince Guaraldi,Eleanor Rigby,313187,4aFcwHnFpKRQ1GBZE3MTwa
2020-11-28 01:47,Vince Guaraldi,"Rain, Rain Go Away",301440,0wx14XPEXYqSKdVPBAoQeE
2020-11-28 01:55,Vince Guaraldi,Once I Love,510547,0dFxNlGiHUrE3PMxANVFHK
2020-11-28 02:03,Vince Guaraldi,Cristo Redentor,291187,3lMAGSlMGkMF1dH7AlDfPI
2020-11-28 02:21,Palace,Veins,25237,1UsXMQwIzCKSk6oIdRE5Jc
2020-11-28 05:46,Palace,Veins,69,1UsXMQwIzCKSk6oIdRE5Jc
2020-11-28 08:00,MorMor,Whatever Comes to Mind,13866,0ntyYV99MFp7f7MGZlwYj4
2020-11-28 08:03,Thundercat,Black Qualls,287,7qaQK6Eatz1KQFs1VZx2YR
2020-11-28 08:03,Thundercat,I Love Louis Cole,204000,59JFL0bREpnVYWamU1Dlhm
2020-11-28 08:05,Thundercat,Lost In Space / Great Scott / 22-26,82274,2XdGXvlyYtTlyMgpjXQMUY
2020-11-28 08:07,Thundercat,Innerstellar Love,145010,5XB8xpi0UsOqGUlZE0ZS5Y
2020-11-28 08:10,Thundercat,Black Qualls,180298,7qaQK6Eatz1KQFs1VZx2YR
2020-11-28 08:11,Thundercat,Miguel's Happy Dance,28789,0yBsLKSKitRvkaQOO0gMYf
2020-11-28 08:12,Thundercat,How Sway,66272,0f1a35ZvjSHvNGRqWIzh9J
2020-11-28 08:13,Thundercat,Overseas,43295,1iGOI54dl6Ps1kYlSpPZzg
2020-11-28 08:13,Thundercat,Funny Thing,55786,1c5CllrZr45UBhWpIqM332
2020-11-28 08:14,Thundercat,Dragonball Durag,56991,7eWGnKg4B44sbBPpQp4y2c
2020-11-28 08:14,Thundercat,How I Feel,5845,4t7xKwS2zGI2q7jI5qKiQB
2020-11-28 08:15,Thundercat,Existential Dread,3882,2JwFuyHAm2iahd89lCks0J
2020-11-28 08:15,Thundercat,King Of The Hill,10080,4rnSq8xRLFKhd8Sh7r6h39
2020-11-28 08:15,Thundercat,Fair Chance,4597,7dZ83x0X0QnZfm1mvJ83bn
2020-11-28 08:15,Thundercat,Unrequited Love,48010,55odIfJy7sm2HkHf3n9Gha
2020-11-28 20:53,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),248965,0oTtnnedK0C4unALxVTPhz
2020-11-28 20:56,Temples,Shelter Song,190558,2nDkHJPY0vpydGiiDABaS6
2020-11-28 21:00,Whitney,Southern Nights,212622,3HNKZy1An5Jlnb02lcV2yd
2020-11-28 21:05,The Rosebuds,Make Out Song,349320,51ksVBD22pSko3CoTpoHR4
2020-11-28 21:09,Phoebe Bridgers,Motion Sickness,229760,6LxcPUqx6noURdA5qc4BAT
2020-11-28 21:13,Fleet Foxes,Featherweight,230813,3ir3Eoj0pi0vlhqunNSyK3
2020-11-28 21:17,Adrianne Lenker,Angels,248067,1PQmrWPTE4ZgQRtMstfDpm
2020-11-28 21:20,Julien Baker,Bite The Hand,192071,03h0ioes0mfaZIeAO1fV5o
2020-11-28 21:26,Julia Jacklin,Don't Know How To Keep Loving You,332987,3bt6gBOA41MHQfXy0Jf855
2020-11-28 21:39,Bedouine,Dusty Eyes,277773,036qOagZmh3wVTETw0KBqN
2020-11-28 21:42,Fleet Foxes,Wading In Waist-High Water,135013,1u8PeiYinEIxqWGXcxSgrI
2020-11-28 21:44,First Aid Kit,Nothing Has to Be True,175625,6RLCQkGIeLR7aoaozvheNT
2020-11-28 21:45,Beth Orton,For Today I Am A Boy,16973,35XbNP4wBOgW5ofXetB5e5
2020-11-28 21:50,Klangkarussell,Follow (Max Manie Remix),292179,6WkkQXnxsahGrqGLv540AI
2020-11-28 23:59,Klangkarussell,Ghostkeeper,82291,13EMVBU1hcy5yJdX1Xhf9a
2020-11-28 23:59,Thundercat,It Is What It Is,16055,1goTwTL1XZt1uuzohJppxN
2020-11-29 00:00,Trevor Dandy,Is There Any Love?,37717,1DseGFk6KENfkajCvVSJRM
2020-11-29 00:01,Thundercat,I Love Louis Cole,43583,59JFL0bREpnVYWamU1Dlhm
2020-11-29 00:02,Brad Mehldau,V. remembering before all this,874,2Djdr6SndwgHqOXHVeJmCu
2020-11-29 00:02,Brad Mehldau,V. remembering before all this,11200,2Djdr6SndwgHqOXHVeJmCu
2020-11-29 00:02,Brad Mehldau,V. remembering before all this,3178,2Djdr6SndwgHqOXHVeJmCu
2020-11-29 00:02,Tom Misch,Movie,53589,6pxElwU80zhjbCC77Vn8EI
2020-11-29 00:02,Georgia Anne Muldrow,Brokenfolks,14826,0GoiO2Q642URasvneJH9GQ
2020-11-29 00:02,Charlotte Day Wilson,Mountains,5141,0w0kClmKsQz5A6OecdwhVt
2020-11-29 00:03,Brad Mehldau,When It Rains,32618,7eYF1tAcKBvhJU4W9K0Uca
2020-11-29 00:06,Brad Mehldau,V. remembering before all this,169167,2Djdr6SndwgHqOXHVeJmCu
2020-11-29 00:06,Glenn Miller,Moonlight Serenade,6271,3ziJFd6JeioC8Xfct0UXpJ
2020-11-29 00:06,Brad Mehldau,When It Rains,0,7eYF1tAcKBvhJU4W9K0Uca
2020-11-29 00:07,Quintette du Hot Club de France,Billets Doux,50197,5d5cNbbNMAELdfNnLFg43y
2020-11-29 00:12,Chris Thile,Don't Think Twice It's Alright,314560,6AMz2plMmDIbE7JLEOSxEA
2020-11-30 08:31,A Perfect Circle,What's Going On,25639,1au1pPMHY9avx43cDT4XXa
2020-11-30 17:57,Chris Thile,Don't Think Twice It's Alright,366382,6AMz2plMmDIbE7JLEOSxEA
2020-11-30 17:58,Chris Montez,Watch What Happens,36169,5pLYbOJYUHdnim9lbjhN2C
2020-11-30 21:22,Chris Montez,Watch What Happens,10866,5pLYbOJYUHdnim9lbjhN2C
2020-11-30 21:26,Herb Alpert & The Tijuana Brass,This Guy's In Love With You,239733,5hffP5gJFe1zByXf7BIeYq
2020-11-30 21:30,Glenn Miller,A String of Pearls,192026,4Q5cK2G0oSTO8Col01lB54
2020-11-30 21:35,Brad Mehldau,Blackbird,299040,6PtZaHjsx2Pnk3x9O92bB2
2020-11-30 21:38,Django Reinhardt,Out of Nowhere,200253,6OZ210lsvCsoIqjBZcGYvm
2020-11-30 21:42,Vince Guaraldi,Coffee and Doe-Nuts,223950,39XVXnypcKY0EgeP3UFqwl
2020-11-30 21:46,Chris Thile,Don't Think Twice It's Alright,260272,6AMz2plMmDIbE7JLEOSxEA
2020-11-30 21:49,Chris Montez,Watch What Happens,162280,5pLYbOJYUHdnim9lbjhN2C
2020-11-30 21:51,Hoagy Carmichael,Stardust,146346,0VX8ptOQhUt1SIOHYLZGNN
2020-11-30 21:54,Herb Alpert & The Tijuana Brass,Casino Royale,155986,77HqCmyz6AVDF8sP6TE1dk
2020-11-30 22:01,Brad Mehldau,When It Rains,396626,7eYF1tAcKBvhJU4W9K0Uca
2020-11-30 22:02,Fred Astaire,The Carioca,100551,1hV1RqE6HkGVbw6TrjFYxc
2020-11-30 22:02,Vince Guaraldi,You're In Love Charlie Brown,2252,2fav8b2H7DiCiF03Z8xg7O
2020-11-30 22:05,Quintette du Hot Club de France,Billets Doux,177015,5d5cNbbNMAELdfNnLFg43y
2020-11-30 22:09,Glenn Miller,Moonlight Serenade,202760,3ziJFd6JeioC8Xfct0UXpJ
2020-11-30 22:11,Django Reinhardt,Django's Tiger,158013,7D0Vzk7rZ6ncTFZj3AqT84
2020-11-30 22:15,Artie Shaw,Moonglow,213333,5OxesorQA2Gu1r0bGRTkX0
2020-11-30 22:18,Glenn Miller,Sunrise Serenade,207786,6ufOgXeD2PmO1cnuxrCJbX
2020-11-30 22:19,Aaron Parks,Solace,37583,3iDIvQ3jGUXXTIARP1eTvb
2020-12-01 00:28,Aaron Parks,Solace,2530,3iDIvQ3jGUXXTIARP1eTvb
2020-12-01 00:30,Brad Mehldau,Paranoid Android I,101386,5Jz6iIgLRx5huCdlM8QDts
2020-12-01 01:04,Joshua Redman,The Nearness of You,71937,3MhWFpRMVEyZ9QXGIb5RJK
2020-12-01 01:08,Brad Mehldau,V. remembering before all this,219000,2Djdr6SndwgHqOXHVeJmCu
2020-12-01 01:21,Brad Mehldau,When It Rains,163281,7eYF1tAcKBvhJU4W9K0Uca
2020-12-01 06:35,Thundercat,Them Changes,8011,7CH99b2i1TXS5P8UUyWtnM
2020-12-01 06:35,Thundercat,Funny Thing,116630,1c5CllrZr45UBhWpIqM332
2020-12-01 06:37,Thundercat,Funny Thing,41145,1c5CllrZr45UBhWpIqM332
2020-12-01 22:04,Breakbot,Translight,76074,4LeXaYxiCTANYSq9lteTF1
2020-12-02 16:20,Survive Said The Prophet,MUKANJYO,67296,02846iBEHz7g1pFLvpRllW
2020-12-04 18:01,Gareth Coker,"Ori, Lost In the Storm (feat. Aeralie Brighton)",27797,1AvDDjLuwwC63X1xlRReCD
2020-12-04 18:01,Gareth Coker,Ku's First Flight,144182,6QZf9ZiKtvyvg7TdNeW4k1
2020-12-04 18:01,Gareth Coker,"Naru, Embracing the Light (feat. Rachel Mellis)",2222,3xi2OTo7NcuXeOAadk7Uy3
2020-12-04 20:52,Gareth Coker,Light of Nibel (feat. Aeralie Brighton),34737,79aotvPXTlHbZ8MvoxhqAE
2020-12-04 21:49,TOKiMONSTA,Fried for the Night,10293,6JFh4QqTwsad0Mn16eZqc7
2020-12-04 21:52,The Staves,Satisfied,220946,7DlUR79FobY40s4cMz4J2n
2020-12-04 21:54,Sans Soucis,Air - Jacana People Remix,7231,141tOZmH1d4uxZvWFa5Sxi
2020-12-04 21:58,Spaceface,Chemical Sea (Wash Me Away),224693,2Yj3P1g5hl5ViE5YxJf8f6
2020-12-04 22:02,Spaceface,Chemical Sea (Wash Me Away),7428,2Yj3P1g5hl5ViE5YxJf8f6
2020-12-04 22:02,Sam Smith,The Lighthouse Keeper,245820,2WUVQQAsWvScEdBVilRYaR
2020-12-04 22:05,TOKiMONSTA,Fried for the Night,189938,6JFh4QqTwsad0Mn16eZqc7
2020-12-04 22:08,JOSEPH,NYE - Violents Remix,215987,0WTkH8YMc7xam3RFCpMAmL
2020-12-04 22:09,Tycho,Into The Woods - Christopher Willits Remix,26531,4jZkHjyYih1rnaGNreXbIn
2020-12-04 22:12,Daryl Hall,I Can't Go For That (No Can Do) - Pomo Remix,196629,0uBZvS31BoiROea01VyUG7
2020-12-04 23:51,Whethan,Stay Forever (feat. STRFKR),13942,3N80kyacf7jzzOkYgLKW3q
2020-12-04 23:54,Phoebe Bridgers,Savior Complex,150175,4BNew3AqFCvABdFsYMRiyB
2020-12-04 23:55,Phoebe Bridgers,Chinese Satellite,0,60zlkOrTCHjpRTd1g6PI5y
2020-12-04 23:55,Phoebe Bridgers,Moon Song,27080,6sALLrBPX30ptG1HWH6vmW
2020-12-04 23:55,Phoebe Bridgers,Savior Complex,34965,4BNew3AqFCvABdFsYMRiyB
2020-12-04 23:59,Phoebe Bridgers,Chinese Satellite,981,60zlkOrTCHjpRTd1g6PI5y
2020-12-04 23:59,Phoebe Bridgers,Chinese Satellite,217070,60zlkOrTCHjpRTd1g6PI5y
2020-12-04 23:59,Phoebe Bridgers,Punisher,0,7yR6GEJsPI6kmNRvFkPuN3
2020-12-04 23:59,Phoebe Bridgers,Moon Song,18748,6sALLrBPX30ptG1HWH6vmW
2020-12-04 23:59,Phoebe Bridgers,Halloween,1237,7FQ2JgfdkBcBb3BEbu8Axf
2020-12-05 00:02,Phoebe Bridgers,Kyoto,184524,49UDOG8DoBajXTJSTqfRMg
2020-12-05 00:03,Phoebe Bridgers,Chinese Satellite,1706,60zlkOrTCHjpRTd1g6PI5y
2020-12-05 00:03,Phoebe Bridgers,Punisher,13299,7yR6GEJsPI6kmNRvFkPuN3
2020-12-05 00:03,Phoebe Bridgers,Moon Song,1002,6sALLrBPX30ptG1HWH6vmW
2020-12-05 00:03,Phoebe Bridgers,Savior Complex,1024,4BNew3AqFCvABdFsYMRiyB
2020-12-05 00:03,Phoebe Bridgers,Halloween,896,7FQ2JgfdkBcBb3BEbu8Axf
2020-12-05 00:06,Phoebe Bridgers,ICU,190093,38KCyQcBswyAd7xSQnDIU4
2020-12-05 00:08,Phoebe Bridgers,Graceland Too,35165,44spdItKKM7rOtKswbBG0U
2020-12-05 00:14,Phoebe Bridgers,I Know The End,344692,3cr3oAP4bQFNjZBV7ElKaB
2020-12-05 00:27,Phoebe Bridgers,Garden Song,36153,5uQRmdIqyMmKPWJcot4UmV
